_,id,name,address,city,state,zip,country,phone,type,ownership,emergency,quality,LAT,LON
799,799,St John of God Mt Lawley Hospital,Thirlmere Road,Mount Lawley,WA,6050,Australia,08 9370 9222,Private,,No,,-31.936721,115.884926
800,800,St John of God Murdoch Hospital,100 Murdoch Drive,Murdoch,WA,6150,Australia,08 9366 1111,Private,,No,,-32.067919,115.844659
801,801,St John of God Pinelodge Clinic,1480 Heatherton Road,Dandenong,Vic,3175,Australia,03 8793 9444,Private,,No,,-37.970226,145.213143
802,802,St John of God Richmond Hospital,177 Grose Vale Road,North Richmond,NSW,2754,Australia,02 4570 6100,Private,,No,,-33.591946,150.702473
803,803,St John of God Subiaco Hospital,12 Salvado Road,Subiaco,WA,6008,Australia,08 9382 6111,Private,,No,,-31.941246,115.826282
804,804,St John of God Warrnambool Hospital,136 Botanic Road,Warrnambool,Vic,3280,Australia,03 5564 0600,Private,,No,,-38.371405,142.478749
805,805,St Joseph's Hospital,Normanby Road,Auburn,NSW,2144,Australia,02 9649 8941,Public,,No,,-33.848659,151.028339
806,806,St Luke's Hospital,18 Roslyn Street,Potts Point,NSW,2011,Australia,02 9356 0200,Private,,No,,-33.874188,151.225836
807,807,St Margaret's Hospital,65 Military Road,Semaphore,SA,5019,Australia,08 8242 9111,Public,,No,,-34.846418,138.480466
808,808,St Marys Community Health Centre,Gardiners Creek Road,St Marys,Tas,7215,Australia,03 6387 5555,Public,,No,,-41.576062,148.181244
809,809,St Stephen's Hospital Hervey Bay,1 Medical Place,Urraween,Qld,4655,Australia,07 4120 1200,Private,,No,,-25.299851,152.823273
810,810,St Vincentís Hospital [Darlinghurst],390 Victoria Street,Darlinghurst,NSW,2010,Australia,02 8382 1111,Public,,Yes,,-33.879692,151.221125
811,811,St Vincent's Hospital [Fitzroy],41 Victoria Parade,Fitzroy,Vic,3065,Australia,03 9288 2211,Public,,Yes,,-37.806545,144.975231
812,812,St Vincents Private Hospital [Lismore],20 Dalley Street,Lismore,NSW,2480,Australia,02 6627 9600,Private,,No,,-28.819949,153.287381
813,813,St Vincent's Private Hospital Brisbane,411 Main Street,Kangaroo Point,Qld,4169,Australia,07 3240 1111,Private,,No,,-27.473334,153.03542
814,814,St Vincent's Private Hospital East Melbourne,159 Grey Street,East Melbourne,Vic,3002,Australia,03 9928 6555,Private,,No,,-37.811733,144.984164
815,815,St Vincent's Private Hospital Fitzroy,59-61 Victoria Parade,Fitzroy,Vic,3065,Australia,03 9411 7111,Private,,No,,-37.807993,144.976029
816,816,St Vincent's Private Hospital Kew,5 Studley Avenue,Kew,Vic,3101,Australia,03 9851 8888,Private,,No,,-37.806567,145.023694
817,817,St Vincent's Private Hospital Toowoomba,22-36 Scott Street,Toowoomba,Qld,4350,Australia,07 4690 4000,Private,,No,,-27.565675,151.971551
818,818,St Vincent's Private Sydney,406 Victoria Street,Darlinghurst,NSW,2010,Australia,02 8382 7111,Private,,No,,-33.880698,151.219462
819,819,Stanthorpe Hospital,8 McGregor Terrace,Stanthorpe,Qld,4380,Australia,07 4683 3400,Public,,No,,-28.660927,151.928397
820,820,State Forensic Mental Health Service,Brockway Road,Mount Claremont,WA,6010,Australia,08 9347 6960,Public,,No,,-31.960937,115.788431
821,821,Stawell Regional Health,27-29 Sloane Street,Stawell,Vic,3380,Australia,03 5358 8500,Public,,No,,-37.059577,142.781603
822,822,Stirling Hospital,20 Milan Terrace,Stirling,SA,5152,Australia,08 8339 0200,Private,,No,,-35.007274,138.714859
823,823,Strathalbyn and District Health Service,14 Alfred Place,Strathalbyn,SA,5255,Australia,08 8536 5333,Public,,No,,-35.257674,138.893558
824,824,Strathfield Private Hospital,3 Everton Road,Strathfield,NSW,2135,Australia,02 9745 7444,Private,,No,,-33.872059,151.097544
825,825,Streaky Bay Hospital,1 Flinders Drive,Streaky Bay,SA,5680,Australia,08 8626 1009,Public,,No,,-32.792776,134.217524
826,826,Subiaco Private Hospital,"Suite 9, 1 Salvado Road",Subiaco,WA,6008,Australia,08 6555 6599,Private,,No,,-31.9434,115.826
827,827,Sunbury Day Hospital,7 Macedon Street,Sunbury,Vic,3429,Australia,03 9732 8600,Public,,No,,-37.576998,144.732674
828,828,Sunnybank Private Hospital,245 McCullough Street,Sunnybank,Qld,4109,Australia,07 3344 9444,Private,,No,,-27.572541,153.061051
829,829,Sunshine Coast Day Surgery,Second Ave & Memorial Avenue,Maroochydore,QLD,4558,Australia,07 5444 9033,Private,,No,,-26.655373,153.096157
830,830,Sunshine Coast Haematology and Oncology Clinic,10 King Street,Buderim,Qld,4556,Australia,07 5479 0000,Private,,No,,-26.657299,153.094955
831,831,Sunshine Coast University Hospital,6 Doherty Street,Birtinya,Qld,4575,Australia,07 5202 0000,Public,,Yes,,-26.74681,153.113812
832,832,Sunshine Coast University Private Hospital,3 Doherty Street,Birtinya,Qld,4575,Australia,07 5390 6000,Private,,No,,-26.74422,153.114563
833,833,Sunshine Hospital,176 Furlong Road,St Albans,Vic,3021,Australia,03 8345 1333,Public,,Yes,,-37.759179,144.816477
834,834,Surat Hospital,Ivan Street,Surat,Qld,4417,Australia,07 4626 5166,Public,,No,,-27.156595,149.063787
835,835,Sutherland Heart Clinic,"Level 2, The Sutherland Hospital, The Kingsway",Caringbah,NSW,2229,Australia,02 9540 8555,Private,,No,,-34.037931,151.114153
836,836,Sutherland Hospital,430 Kingsway,Caringbah,NSW,2229,Australia,02 9540 7111,Public,,Yes,,-34.037288,151.115151
837,837,Swan Hill District Health [Nyah],Monash Avenue,Nyah West,Vic,3595,Australia,03 5030 2572,Public,,No,,-35.186052,143.355428
838,838,Swan Hill District Health [Swan Hill],48 Splatt Street,Swan Hill,Vic,3585,Australia,03 5033 9300,Public,,Yes,,-35.340588,143.556514
839,839,Sydney Adventist Hospital,185 Fox Valley Road,Wahroonga,NSW,2076,Australia,02 9487 9111,Private,,No,,-33.733379,151.099874
840,840,Sydney Children's Hospital,High Street,Randwick,NSW,2031,Australia,02 9382 1111,Public,,Yes,,-33.917179,151.238334
841,841,Sydney Day Surgery - Prince Alfred,"RPAH Medical Centre - Suite 106, 100 Carillon Avenue",Newtown,NSW,2042,Australia,02 9550 5600,Private,,No,,-33.8912,151.1835
842,842,Sydney Dental Hospital,2 Chalmers Street,Surry Hills,NSW,2010,Australia,02 9293 3200,Public,,No,,-33.884469,151.207811
843,843,Sydney Hospital / Sydney Eye Hospital,8 Macquarie Street,Sydney,NSW,2000,Australia,02 9382 7111,Public,,Yes,,-33.867929,151.212575
844,844,Sydney Southwest Private Hospital,40 Bigge Street,Liverpool,NSW,2170,Australia,02 9821 0333,Private,,No,,-33.917876,150.927499
845,845,Tailem Bend District Hospital,74 Princes Highway,Tailem Bend,SA,5260,Australia,08 8572 5800,Public,,No,,-35.254803,139.452692
846,846,Tallangatta Health Service,25 Barree Street,Tallangatta,Vic,3700,Australia,02 6071 5200,Public,,No,,-36.213705,147.183709
847,847,Tamara Private Hospital,2-6 Dean Street,Tamworth,NSW,2340,Australia,02 6766 1955,Private,,No,,-31.077535,150.921764
848,848,Tamworth Hospital,31 Dean Street,Tamworth,NSW,2340,Australia,02 6767 7700,Public,,Yes,,-31.074079,150.924199
849,849,Tanunda War Memorial Hospital,15 Mill Street,Tanunda,SA,5352,Australia,08 8563 2398,Public,,No,,-34.528082,138.960859
850,850,Tara Hospital,15 Bilton Street,Tara,Qld,4421,Australia,07 4678 7900,Public,,No,,-27.273674,150.456368
851,851,Taroom Hospital,Miller Street,Taroom,Qld,4420,Australia,07 4628 9900,Public,,No,,-25.638818,149.798669
852,852,Tasman Health and Community Service,1614 Nubeena Road,Nubeena,Tas,7184,Australia,03 6250 9000,Public,,No,,-43.096752,147.742831
853,853,Temora Hospital,169 Loftus Street,Temora,NSW,2666,Australia,02 6980 0200,Public,,Yes,,-34.443942,147.542616
854,854,Tennant Creek Hospital,41 Schmidt Street,Tennant Creek,NT,860,Australia,08 8962 4399,Public,,Yes,,-19.647791,134.186893
855,855,Tenterfield Hospital,1-5 Naas Street,Tenterfield,NSW,2372,Australia,02 6739 5200,Public,,Yes,,-29.045083,152.013552
856,856,Terang & Mortlake Health Service [Terang],13 Austin Avenue,Terang,Vic,3264,Australia,03 5592 0222,Public,,No,,-38.239388,142.902119
857,857,Texas Hospital,Mingoola Road,Texas,Qld,4385,Australia,07 4653 3200,Public,,No,,-28.855978,151.179481
858,858,The Alfred,55 Commercial Road,Prahran,Vic,3181,Australia,03 9076 2000,Public,,Yes,,-37.846087,144.981937
859,859,The Avenue Hospital,40 The Avenue,Windsor,Vic,3181,Australia,03 9529 7377,Private,,No,,-37.854809,144.998513
860,860,The Bays Hospital,Vale Street,Mornington,Vic,3931,Australia,03 5975 2009,Private,,No,,-38.223524,145.040939
861,861,The Bendigo Hospital,62 Lucan Street,Bendigo,Vic,3550,Australia,03 5454 6000,Public,,Yes,,-36.748727,144.283372
862,862,The Border Cancer Hospital,201-239 Borella Road,Albury,NSW,2640,Australia,02 6064 1400,Private,,No,,-36.078399,146.938123
863,863,The Cairns Clinic,253 Sheridan Street,Cairns,Qld,4870,Australia,07 4050 7000,Private,,No,,-16.910828,145.76209
864,864,The Canberra Hospital,Yamba Drive,Garran,ACT,2605,Australia,02 5124 0000,Public,,Yes,,-35.345777,149.100898
865,865,The Children's Hospital at Westmead,178 Hawkesbury Road,Westmead,NSW,2145,Australia,02 9845 0000,Public,,Yes,,-33.801554,150.991759
866,866,The Eye Hospital,262 Charles Street,Launceston,Tas,7250,Australia,03 6334 4960,Private,,No,,-41.444592,147.141609
867,867,The Geelong Clinic,98 Townsend Road,St Albans Park,Vic,3219,Australia,03 5248 1155,Private,,No,,-38.182406,144.393267
868,868,The Hills Clinic Kellyville,15-17 Memorial Avenue,Kellyville,NSW,2155,Australia,1300 122 144,Private,,No,,-33.716759,150.952057
869,869,The Hills Private Hospital,499 Windsor Road,Baulkham Hills,NSW,2153,Australia,02 9639 3333,Private,,No,,-33.743476,150.9825
870,870,The Hobart Clinic,31 Chipmans Road,Rokeby,Tas,7019,Australia,03 6247 9960,Private,,No,,-42.905613,147.435278
871,871,The Kilmore & District Hospital,Rutledge Street,Kilmore,Vic,3764,Australia,03 5734 2000,Public,,No,,-37.301794,144.957915
872,872,The McKellar Centre,45-95 Ballarat Road,North Geelong,Vic,3215,Australia,03 5279 2222,Public,,No,,-38.118795,144.335728
873,873,The Melbourne Clinic,130 Church Street,Richmond,Vic,3121,Australia,03 9429 4688,Private,,No,,-37.814361,144.998739
874,874,The Memorial Hospital,Sir Edwin Smith Avenue,North Adelaide,SA,5006,Australia,08 8366 3800,Private,,No,,-34.912733,138.599385
875,875,The Mornington Centre,Corner of Tyalla Grove and Separation Street,Mornington,Vic,3931,Australia,03 5976 2733,Public,,No,,-38.230174,145.041697
876,876,The Northern Hospital [Epping],185 Cooper Street,Epping,Vic,3076,Australia,03 8405 8000,Public,,Yes,,-37.653417,145.014381
877,877,The Park Centre For Mental Health,Corner of Ellerton Drive and Wolston Park Road,Wacol,Qld,4076,Australia,07 3271 8222,Public,,No,,-27.600413,152.910246
878,878,The Peter James Centre [East Burwood],321-345 Burwood Highway,Forest Hill,Vic,3131,Australia,03 9881 1888,Public,,No,,-37.852712,145.164542
879,879,The Prince Charles Hospital,Rode Road,Chermside,Qld,4032,Australia,07 3139 4000,Public,,Yes,,-27.390497,153.021955
880,880,The Queen Elizabeth Hospital,28 Woodville Road,Woodville,SA,5011,Australia,08 8222 6000,Public,,Yes,,-34.884179,138.534039
881,881,The Royal Victorian Eye & Ear Hospital,32 Gisborne Street,East Melbourne,Vic,3002,Australia,03 9929 8666,Public,,Yes,,-37.808978,144.976245
882,882,The Skin & Cancer Foundation Australia,7 Ashley Lane,Westmead,NSW,2145,Australia,02 8833 3000,Private,,No,,-33.8072,150.98879
883,883,The Southport Private Hospital,21 Spendelove Avenue,Southport,Qld,4215,Australia,07 5671 8000,Private,,No,,-27.973078,153.407852
884,884,The Sydney Clinic,22-24 Murray Street,Bronte,NSW,2024,Australia,02 9389 8888,Private,,No,,-33.901383,151.260988
885,885,The Sydney Private Hospital Incorporating the NSW Eye Centre,63 Victoria Street,Ashfield,NSW,2131,Australia,02 9797 0555,Private,,No,,-33.894,151.1299
886,886,The Townsville Hospital,100 Angus Smith Drive,Douglas,Qld,4814,Australia,07 4433 1111,Public,,Yes,,-19.320683,146.762092
887,887,The Tweed Hospital,14 Powell Street,Tweed Heads,NSW,2485,Australia,07 5536 1133,Public,,Yes,,-28.177216,153.545458
888,888,The Valley Private Hospital,Corner of Police and Gladstone Roads,Mulgrave,Vic,3170,Australia,03 9790 9333,Private,,No,,-37.938409,145.213122
889,889,The Victoria Clinic,324 Malvern Road,Prahran,Vic,3181,Australia,03 9526 0200,Private,,No,,-37.847714,144.997225
890,890,The Victorian Rehabilitation Centre,499 Springvale Road,Glen Waverley,Vic,3150,Australia,03 9566 2777,Private,,No,,-37.898227,145.161425
891,891,The Wesley Hospital,451 Coronation Drive,Auchenflower,Qld,4066,Australia,07 3232 7000,Private,,No,,-27.478335,152.997971
892,892,Theodore Hospital,The Boulevard,Theodore,Qld,4719,Australia,07 4990 3000,Public,,No,,-24.943109,150.075277
893,893,Thomas Walker Hospital,Hospital Road,Concord West,NSW,2138,Australia,02 9736 2288,Public,,No,,-33.832336,151.097897
894,894,Thursday Island Hospital,163 Douglas Street,Thursday Island,Qld,4875,Australia,07 4069 0200,Public,,No,,-10.588,142.21156
895,895,Tibooburra Hospital,Sturt Street,Tibooburra,NSW,2880,Australia,08 8091 3302,Public,,Yes,,-29.433211,142.012817
896,896,Timboon & District Healthcare Service,21 Hospital Road,Timboon,Vic,3268,Australia,03 5558 6000,Public,,No,,-38.486231,142.976717
897,897,Tingha Multi Purpose Service,Inverell Road,Tingha,NSW,2369,Australia,02 6723 3901,Public,,Yes,,-29.950779,151.206732
898,898,Tocumwal Hospital,Adams Street,Tocumwal,NSW,2714,Australia,03 5874 2166,Public,,Yes,,-35.815407,145.568996
899,899,Tom Price Hospital,862 Mine Road,Tom Price,WA,6751,Australia,08 9159 5222,Public,,No,,-22.695367,117.790271
900,900,Tomaree Hospital,2 Trevally Street,Nelson Bay,NSW,2315,Australia,02 4984 0700,Public,,Yes,,-32.720053,152.158858
901,901,Toosey Memorial Hospital (Longford),10 Archer Street,Longford,Tas,7301,Australia,03 6391 1202,Public,,No,,-41.593091,147.119486
902,902,Toowong Private Hospital,496 Milton Road,Toowong,Qld,4066,Australia,07 3721 8000,Private,,No,,-27.47736,152.99125
903,903,Toowoomba Hospital,Pechey Street,Toowoomba,Qld,4350,Australia,07 4616 6000,Public,,Yes,,-27.569872,151.944433
904,904,Toowoomba Surgicentre,18 Scott Street,Toowoomba,Qld,4350,Australia,07 4659 3100,Private,,No,,-27.566341,151.973785
905,905,Tottenham Multipurpose Service,Lot 10 Moondana Street,Tottenham,NSW,2873,Australia,02 6891 6200,Public,,Yes,,-32.242711,147.358031
906,906,Townsville Day Surgery,1 Martinez Avenue,West End,Qld,4810,Australia,07 4725 4500,Private,,No,,-19.268889,146.782836
907,907,Trangie Multi Purpose Service,28 Harris Street,Trangie,NSW,2823,Australia,02 6880 8200,Public,,Yes,,-32.030813,147.976355
908,908,Tresillian Care Centres,McKenzie Street,Belmore,NSW,2192,Australia,02 9787 0800,Public,,No,,-33.918732,151.097526
909,909,"Tresillian Family Care Centre, Kingswood",1b Barber Avenue,Kingswood,NSW,2747,Australia,02 4734 2124,Public,,No,,-33.758161,150.714392
910,910,Trundle Multi Purpose Health Service,44 Brookview Street,Trundle,NSW,2875,Australia,02 6892 1900,Public,,Yes,,-32.921078,147.704315
911,911,Tullamore Multi Purpose Health Service,1 Hinkler Street,Tullamore,NSW,2874,Australia,02 6891 3100,Public,,Yes,,-32.635114,147.568997
912,912,Tully Hospital,Bryant Street,Tully,Qld,4854,Australia,07 4068 4144,Public,,No,,-17.927624,145.924146
913,913,Tumbarumba Multi Purpose Service,4 Mitchell Street,Tumbarumba,NSW,2653,Australia,02 6948 9600,Public,,Yes,,-35.778706,148.006203
914,914,Tumby Bay Hospital and Health Services,8-11 Esplanade,Tumby Bay,SA,5605,Australia,08 8688 2007,Public,,No,,-34.372292,136.103932
915,915,Tumut Hospital,105 Simpson Street,Tumut,NSW,2720,Australia,02 6947 0800,Public,,Yes,,-35.307265,148.219552
916,916,Tweddle Child & Family Health Centre [Footscray],53 Adelaide Street,Footscray,Vic,3011,Australia,03 9689 1577,Public,,No,,-37.797407,144.887421
917,917,Tweed Day Surgery,38-44 Boyd Street,Tweed Heads,NSW,2485,Australia,07 5599 5522,Private,,No,,-28.179019,153.539989
918,918,Ulladulla Endoscopy and Medical Centre,111 Princes Highway,Ulladulla,NSW,2539,Australia,02 4455 5422,Private,,No,,-35.358764,150.473481
919,919,University Hospital Geelong,Bellerine Street,Geelong,Vic,3220,Australia,03 4215 0000,Public,,Yes,,-38.151533,144.364964
920,920,Upper Murray Health & Community Services [Corryong],20 Kiell Street,Corryong,Vic,3707,Australia,02 6076 3200,Public,,No,,-36.198711,147.902798
921,921,Urana Multi Purpose Service,127-129 Princess Street,Urana,NSW,2645,Australia,02 6920 8106,Public,,Yes,,-35.325419,146.267316
922,922,Urbenville Multi Purpose Service,45 Beaury Street,Urbenville,NSW,2475,Australia,02 6634 1600,Public,,Yes,,-28.471511,152.543029
923,923,Ursula Frayne Centre,35 Mavis Street,Footscray,Vic,3011,Australia,03 9319 7000,Public,,No,,-37.791148,144.886747
924,924,Vegetable Creek Multi Purpose Service Emmaville,13-33 Glen Innes Road,Emmaville,NSW,2371,Australia,02 6734 7900,Public,,Yes,,-29.450547,151.599204
925,925,Victoria Parade Surgery Centre,"Level 1, 100 Victoria Parade",East Melboune,Vic,3002,Australia,03 9650 4000,Private,,No,,-37.808521,144.97476
926,926,Victorian Institute of Forensic Mental Health,Yarra Bend Road,Fairfield,Vic,3078,Australia,03 8684 0000,Public,,No,,-37.78931,145.012975
927,927,Victorian Institute of Forensic Mental Health Prison Health Service,317 Spencer Street,Melbourne,Vic,3001,Australia,03 8684 0000,Public,,No,,-37.812763,144.950757
928,928,Vision Day Surgery Camberwell,27 Denmark Hill Road,Camberwell,Vic,3123,Australia,03 9882 1347,Private,,No,,-37.83252,145.0556
929,929,Vision Day Surgery Chatswood,"Level 3, 270 Victoria Avenue",Chatswood,NSW,2086,Australia,02 9424 9999,Private,,No,,-33.795181,151.187314
930,930,Vision Day Surgery Eastern,852 Whitehorse Road,Box Hill,Vic,3128,Australia,03 9880 4333,Private,,No,,-37.817591,145.119433
931,931,Vision Day Surgery Footscray,89 Paisley Street,Footscray,Vic,3011,Australia,03 9689 9233,Private,,No,,-37.800508,144.895155
932,932,Vision Day Surgery Hurstville,8-10 Woniora Road,Hurstville,NSW,2220,Australia,02 9585 2585,Private,,No,,-33.966949,151.100439
933,933,Vision Day Surgery Rivercity,401 Milton Road,Auchenflower,Qld,4066,Australia,07 3736 3000,Private,,No,,-27.473726,152.995579
934,934,Vision Eye Institute,600 St Kilda Road,Melbourne,Vic,3004,Australia,03 9521 2175,Private,,No,,-37.850605,144.980304
935,935,Wagga Endoscopy Centre,50 Best Street,Wagga Wagga,NSW,2650,Australia,02 6921 2711,Private,,No,,-35.115815,147.365914
936,936,Wagga Wagga Hospital,260-280 Edward Street,Wagga Wagga,NSW,2650,Australia,02 5943 1000,Public,,Yes,,-35.118083,147.356915
937,937,Wagin Hospital,Warwick Street,Wagin,WA,6315,Australia,08 9861 3444,Public,,No,,-33.304662,117.347319
938,938,Waikerie Health Service,1 Lawrie Terrace,Waikerie,SA,5330,Australia,08 8541 0555,Public,,No,,-34.182447,139.984917
939,939,Waikiki Private Hospital,221 Willmott Drive,Waikiki,WA,6169,Australia,08 9550 0222,Private,,No,,-32.310552,115.763147
940,940,Walcha Multi Purpose Service,Middle Street,Walcha,NSW,2354,Australia,02 6774 2366,Public,,Yes,,-30.987818,151.591415
941,941,Walcott Street Surgical Centre,41 Walcott Street,Mount Lawley,WA,6050,Australia,08 9227 9004,Private,,No,,-31.936554,115.874141
942,942,Walgett Multipurpose Service,141 Fox Street,Walgett,NSW,2832,Australia,02 6828 6000,Public,,Yes,,-30.030646,148.115959
943,943,Wangaratta Private Hospital,134-150 Templeton Street,Wangaratta,Vic,3677,Australia,03 5722 2678,Private,,No,,-36.349299,146.312423
944,944,Wantirna Health,251 Mountain Highway,Wantirna,Vic,3152,Australia,03 9955 1200,Public,,No,,-37.848525,145.225902
945,945,War Memorial Hospital,125 Birrell Street,Waverley,NSW,2024,Australia,02 9369 0100,Public,,No,,-33.897496,151.253816
946,946,Waratah Private Hospital,31 Dora Street,Hurstville,NSW,2220,Australia,02 9598 0000,Private,,No,,-33.963651,151.100464
947,947,Warialda Multi Purpose Service,Long Street,Warialda,NSW,2402,Australia,02 6728 9000,Public,,Yes,,-29.538835,150.579567
948,948,Warners Bay Private Hospital,Fairfax Road,Warners bay,NSW,2282,Australia,02 4958 4288,Private,,No,,-32.965262,151.641204
949,949,Warren Hospital,16 Hospital Avenue,Manjimup,WA,6258,Australia,08 9772 5100,Public,,No,,-34.240969,116.154112
950,950,Warren Multi Purpose Service,Lot 176 Dr Kater Drive,Warren,NSW,2824,Australia,02 6847 7200,Public,,Yes,,-31.693958,147.835679
951,951,Warringal Private Hospital,216 Burgundy Street,Heidelberg,Vic,3084,Australia,03 9274 1300,Private,,No,,-37.754419,145.060728
952,952,Warwick Hospital,56 Locke Street,Warwick,Qld,4370,Australia,07 4660 3900,Public,,No,,-28.224275,152.017983
953,953,Wauchope Hospital,69 High Street,Wauchope,NSW,2446,Australia,02 6580 8000,Public,,No,,-31.457239,152.728131
954,954,Waverley Private Hospital,343-357 Blackburn Road,Mount Waverley,Vic,3149,Australia,03 9881 7700,Private,,No,,-37.884632,145.145798
955,955,Wee Waa Hospital,60 Alma Street,Wee Waa,NSW,2388,Australia,02 6795 0400,Public,,Yes,,-30.225439,149.448287
956,956,Weipa Hospital,Lot 407 John Evans Drive,Weipa,Qld,4874,Australia,07 4082 3900,Public,,No,,-12.623419,141.881179
957,957,Wellington Health Service,30 Thornton Street,Wellington,NSW,2820,Australia,02 6840 8200,Public,,Yes,,-32.549741,148.951977
958,958,Wentworth Hospital,Silver City Highway,Wentworth,NSW,2648,Australia,03 5027 7111,Public,,No,,-34.109983,141.922481
959,959,Wentworth Psychiatric Services,Derby Street,Penrith,NSW,2750,Australia,02 4734 2000,Public,,No,,-33.760249,150.712613
960,960,Werribee Mercy Hospital,300 Princes Highway,Werribee,Vic,3030,Australia,03 8754 3000,Public,,Yes,,-37.886587,144.698621
961,961,Werris Creek Hospital,22-34 North Street,Werris Creek,NSW,2341,Australia,02 6768 6600,Public,,Yes,,-31.346691,150.652513
962,962,Wesley Hospital Ashfield,91 Milton Street,Ashfield,NSW,2131,Australia,1300 924 522,Private,,No,,-33.8925,151.116666
963,963,Wesley Hospital Kogarah,7 Blake Street,Kogarah,NSW,2217,Australia,1300 924 522,Private,,No,,-33.968262,151.12896
964,964,West Gippsland Healthcare Group [Warragul],41 Landsborough Street,Warragul,Vic,3820,Australia,03 5623 0611,Public,,Yes,,-38.173009,145.926804
965,965,West Wimmera Health Service [Jeparit],2 Charles Street,Jeparit,Vic,3423,Australia,03 5391 4222,Public,,No,,-36.141132,141.984686
966,966,West Wimmera Health Service [Kaniva],9 Farmers Street,Kaniva,Vic,3419,Australia,03 5391 4222,Public,,No,,-36.381386,141.246006
967,967,West Wimmera Health Service [Nhill],45 Nelson Street,Nhill,Vic,3418,Australia,03 5391 4222,Public,,No,,-36.334003,141.655579
968,968,West Wimmera Health Service [Rainbow],2 Swinbourne Avenue,Rainbow,Vic,3424,Australia,03 5391 4222,Public,,No,,-35.903874,141.995112
969,969,West Wimmera Health Service [Rupanyup],89 Cromie Street,Rupanyup,Vic,3388,Australia,03 5363 1200,Public,,No,,-36.636571,142.631849
970,970,Western District Health Service [Coleraine District Health Service],71 McLeod Street,Coleraine,Vic,3315,Australia,03 5553 2000,Public,,No,,-37.599913,141.692018
971,971,Western District Health Service [Hamilton],20 Foster Street,Hamilton,Vic,3300,Australia,03 5551 8222,Public,,Yes,,-37.736495,142.030606
972,972,Western District Health Service [Penshurst],146 Cobb Street,Penshurst,Vic,3289,Australia,03 5552 3000,Public,,No,,-37.877275,142.282487
973,973,Western Gastroenterology Services,1/30 Eleanor Street,Footscray,Vic,3011,Australia,03 9318 3399,Private,,No,,-37.792005,144.885343
974,974,Western Hospital,168 Cudmore Terrace,Henley Beach,SA,5022,Australia,08 8356 1222,Private,,No,,-34.909971,138.49966
975,975,Western Hospital [Footscray],160 Gordon Street,Footscray,Vic,3011,Australia,03 8345 6666,Public,,Yes,,-37.792298,144.887191
976,976,Western Private Hospital,1-9 Marion Sreet,Footscray,Vic,3011,Australia,03 9318 3177,Private,,No,,-37.793045,144.885932
977,977,Western Sydney Oncology & Infusion Centre,"Westmead Specialist Centre Level 2, 16-18 Mons Road",Westmead,NSW,2145,Australia,02 8837 9800,Private,,No,,-33.802024,150.982879
978,978,Westmead Hospital,166-174 Darcy Road,Westmead,NSW,2145,Australia,02 8890 5555,Public,,Yes,,-33.804362,150.987811
979,979,Westmead Private Hospital,Corner of Mons and Darcy Roads,Westmead,NSW,2145,Australia,02 8837 9000,Private,,No,,-33.802865,150.982382
980,980,Westmead Rehabilitation Hospital,7 Coleman Street,Merrylands,NSW,2160,Australia,02 8833 3555,Private,,No,,-33.819288,150.981059
981,981,Westminster Day Surgery,476 Wanneroo Road,Westminster,WA,6061,Australia,08 9349 5555,Private,,No,,-31.862769,115.829163
982,982,Whyalla Hospital and Health Services,20 Wood Terrace,Whyalla,SA,5600,Australia,08 8648 8300,Public,,Yes,,-33.033977,137.577559
983,983,Wilcannia Multi Purpose Service,14 Ross Street,Wilcannia,NSW,2836,Australia,08 8083 8777,Public,,Yes,,-31.557638,143.385336
984,984,Williamstown Hospital,77B Railway Crescent,Williamstown,Vic,3016,Australia,03 9393 0100,Public,,Yes,,-37.863576,144.892339
985,985,"Wilson Memorial Community Hospital, Murrurundi",59 O'Connell Street,Murrurundi,NSW,2338,Australia,02 6546 9000,Public,,Yes,,-31.770408,150.834764
986,986,Wimmera Base Hospital [Horsham],83 Baillie Street,Horsham,Vic,3400,Australia,03 5381 9111,Public,,Yes,,-36.712441,142.208522
987,987,Windsor Private Hospital,20 The Avenue,Windsor,Vic,3181,Australia,03 9520 9520,Private,,No,,-37.856118,144.998213
988,988,Wingham Hospital,32 Bungay Road,Wingham,NSW,2429,Australia,02 6557 3400,Public,,No,,-31.878104,152.365179
989,989,Winton Hospital,Bloomfield Street,Winton,Qld,4735,Australia,07 4657 2700,Public,,No,,-22.381189,143.040672
990,990,Wollongong Day Surgery,354-358 Crown Street,Wollongong,NSW,2500,Australia,02 4226 6955,Private,,No,,-34.42583,150.881346
991,991,Wollongong Hospital,348 Crown Street,Wollongong,NSW,2500,Australia,02 4222 5000,Public,,Yes,,-34.424938,150.883451
992,992,Wollongong Private Hospital,360-364 Crown Street,Wollongong,NSW,2500,Australia,02 4286 1000,Private,,No,,-34.425814,150.880729
993,993,Wolper Jewish Hospital,8 Trelawney Street,Woollahra,NSW,2025,Australia,02 9328 6077,Private,,No,,-33.884118,151.240739
994,994,Women's and Children's Hospital,72 King William Road,North Adelaide,SA,5006,Australia,08 8161 7000,Public,,Yes,,-34.911444,138.599631
995,995,Women's at Sandringham,193 Bluff Road,Sandringham,Vic,3191,Australia,03 9076 1000,Public,,No,,-37.961049,145.018157
996,996,Wondai Hospital,Bramston Street,Wondai,Qld,4606,Australia,07 4169 2600,Public,,No,,-26.323335,151.878658
